bahnhofsnah, bahnhofsnäher, bahnhofsnächsten
bahrainisch, —, —
bairisch, —, —
bajuwarisch, —, —
bakteriell, —, —
bakteriologisch, -, -
bakteriolytisch, —, —
bakteriostatisch, —, —
bakterizid, —, —
baldig, baldiger, baldigsten
baldmöglichst, —, —
balinesisch, —, —
ballsicher, ballsicherer, ballsichersten
baltisch, baltischer, baltischsten
baltoslawisch, -, -
banal, banaler, banalsten
bananig, bananiger, bananigsten
bandförmig, -, -
bang, banger, bangsten
bangalisch, —, —
bange, banger, bangsten
bangladeschisch, —, —
bankrott, —, —
bannig, —, —
bar, —, —
barbadisch, —, —
barbarisch, barbarischer, barbarischsten
barbusig, —, —
barfuß, —, —
bargeldlos, —, —
barhäuptig, —, —
barmherzig, barmherziger, barmherzigsten
barock, barocker, barocksten
barometrisch, —, —
barrierefrei, barrierefreier, barrierefreiesten
barsch, barscher, barschesten
basal, basaler, basalsten
basalten, —, —
basalthaltig, —, —
basaltig, -, -
basaltisch, -, -
basiklin, —, —
basisch, basischer, basischsten
baskisch, baskischer, baskischsten
bass, —, —
basten, —, —
bastfarben, —, —
batisten, —, —
batteriebetrieben, —, —
bauchig, bauchiger, bauchigsten
baufällig, baufälliger, baufälligsten
baulich, —, —
baumarm, baumärmer, baumärmsten
baumlang, —, —
baumlos, —, —
baumreich, baumreicher, baumreichsten
baumwollen, —, —
bauschig, bauschiger, bauschigsten
bauseitig, –, –
baustellenbedingt, -, -
bayerisch, bayerischer, bayerischsten
bayrisch, bayrischer, bayrischsten
beabsichtigt, —, —
beachtenswert, beachtenswerter, beachtenswertesten
beachtlich, beachtlicher, beachtlichsten
beamtet, —, —
bebartet, —, —
beblümt, —, —
bebrillt, —, —
bebuscht, —, —
bebust, —, —
becherförmig, -, -
beckenförmig, -, -
beckmesserisch, beckmesserischer, beckmesserischsten
bedauerlich, bedauerlicher, bedauerlichsten
bedauernswert, bedauernswerter, bedauernswertesten
bedeckt, bedeckter, bedecktesten
bedenkenlos, bedenkenloser, bedenkenlosesten
bedenklich, bedenklicher, bedenklichsten
bedeutend, bedeutender, bedeutendsten
bedeutsam, bedeutsamer, bedeutsamsten
bedeutungsgleich, -, -
bedeutungslos, bedeutungsloser, bedeutungslosesten
bedeutungsschwanger, —, —
bedeutungsschwer, bedeutungsschwerer, bedeutungsschwersten
bedeutungsvoll, bedeutungsvoller, bedeutungsvollsten
bedienstet, —, —
bedient, —, —
bedingt, bedingter, bedingtesten
bedingungslos, bedingungsloser, bedingungslosesten
bedonnert, bedonnerter, bedonnertsten
bedrohlich, bedrohlicher, bedrohlichsten
bedröppelt, bedröppelter, bedröppeltsten
bedächtig, bedächtiger, bedächtigsten
bedürftig, bedürftiger, bedürftigsten
beeindruckend, beeindruckender, beeindruckendsten
beeinflussbar, beeinflussbarer, beeinflussbarsten
beeinflusst, beeinflusster, beeinflusstesten
beendet , -, -
beengt, beengter, beengtesten
beerenförmig, -, -
beerentragend, —, —
befahrbar, —, —
befangen, befangener, befangensten
befindlich, —, —
beflissen, beflissener, beflissensten
befotzt, -, -
befrackt, —, —
befranst, —, —
befremdend, —, —
befremdet, —, —
befremdlich, befremdlicher, befremdlichsten
befreundet, befreundeter, befreundetsten
befriedigend, befriedigender, befriedigendsten
befristet, —, —
befugt, —, —
befähigt, befähigter, befähigtsten
befüllt, -, -
befürchtet, -, -
begabt, begabter, begabtesten
begafft , -, -
begehbar, begehbarer, begehbarsten
begehrenswert, begehrenswerter, begehrenswertesten
begehrlich, begehrlicher, begehrlichsten
begehrt, begehrter, begehrtesten
begeisterungsfähig, begeisterungsfähiger, begeisterungsfähigsten
begeißelt, —, —
begierig, begieriger, begierigsten
begnadet , begnadeter, begnadetsten
begrannt, —, —
begrenzt, begrenzter, begrenztesten
begriffsgeschichtlich, -, -
begriffsstutzig, begriffsstutziger, begriffsstutzigsten
begründbar, begründbarer, begründbarsten
begründet, —, —
begütert,  begüterter, begütertsten
behaart, behaarter, behaartesten
behaftet, –, –
behaglich, behaglicher, behaglichsten
behandelbar, —, —
behandschuht, —, —
behandtucht, -, -
beharrlich, beharrlicher, beharrlichsten
behavioristisch, —, —
behebbar, –, –
beheizbar, —, —
beheizt, —, —
behelfsmäßig, -, -
behelmt, —, —
behemdet, —, —
behende, behender, behendesten
beherrschbar, beherrschbarer, beherrschbarsten
beherrscht, beherrschter, beherrschtesten
beherzt, beherzter, beherztesten
behilflich, behilflicher, behilflichsten
behindert, behinderter, behindertsten
behindertenfeindlich, behindertenfeindlicher, behindertenfeindlichsten
behost, —, —
behuft, —, —
behutsam, behutsamer, behutsamsten
behäbig, behäbiger, behäbigsten
behämmert, behämmerter, behämmertesten
behänd, behänder, behändesten
behände, behänder, behändesten
behördensprachlich, —, —
behördlich, —, —
beidbeinig, —, —
beiderseitig, —, —
beidfüßig, —, —
beidhändig, —, —
beidseitig, —, —
beifällig, beifälliger, beifälligsten
beige, —, —
beigefarben, —, —
beigelegt , -, -
beiliegend, –, –
beiläufig, beiläufiger, beiläufigsten
beinamputiert, —, —
beinfarben, —, —
beinhart, —, —
beinlos, —, —
beispielhaft, beispielhafter, beispielhaftesten
beispiellos, beispielloser, beispiellosesten
beißend, beißender, beißendsten
bejahrt, bejahrter, bejahrtesten
bekannt, bekannter, bekanntesten
bekanntheitsfördernd, –, –
beklagenswert, beklagenswerter, beklagenswertesten
beklommen, —, —
bekloppt, bekloppter, beklopptesten
beknackt, beknackter, beknacktesten
bekrallt, —, —
bekömmlich, bekömmlicher, bekömmlichsten
belanglos, belangloser, belanglosesten
belangvoll, belangvoller, belangvollsten
belarussisch, —, —
belastbar, belastbarer, belastbarsten
belastend, belastender, belastendsten
belastet, belasteter, belastetsten
belaufen, belaufener, belaufensten
belebt, belebter, belebtesten
belegbar, —, —
belegt, —, —
belehrend, belehrender, belehrendsten
beleibt, beleibter, beleibtesten
beleidigend, beleidigender, beleidigendsten
beleidigt, beleidigter, beleidigtsten
belesen, belesener, belesensten
beleuchtet, —, —
beleumdet, —, —
beleumundet, —, —
belgisch, belgischer, belgischsten
beliebig, beliebiger, beliebigsten
beliebt, beliebter, beliebtesten
belizisch, —, —
bellizistisch, bellizistischer, bellizistischsten
belämmert, belämmerter, belämmertsten
bemannt, —, —
bemerkbar, –, –
bemerkenswert, bemerkenswerter, bemerkenswertesten
bemitleidenswert, bemitleidenswerter, bemitleidenswertesten
bemittelt, bemittelter, bemitteltsten
bemoost, bemooster, bemoostesten
bemähnt, —, —
bemäkelt , -, -
bemützt, —, —
benachbart, —, —
benachteiligt, benachteiligter, benachteiligtsten
beneidenswert, beneidenswerter, beneidenswertesten
bengalisch, —, —
benigne, —, —
beninisch, —, —
benommen, benommener, benommensten
benthal, —, —
benthisch, —, —
benutzbar, –, –
benutzerdefiniert, —, —
benutzt, —, —
benzinbetrieben, —, —
benötigt, -, -
bepelzt, —, —
bequem, bequemer, bequemsten
beratungsresistent, beratungsresistenter, beratungsresistentesten
berechenbar, berechenbarer, berechenbarsten
berechnend, berechnender, berechnendsten
berechtigt, berechtigter, berechtigtsten
beredsam, beredsamer, beredsamsten
beredt, beredter, beredtesten
bereift, -, -
bereinigt, –, –
bereit, bereiter, bereitesten
bereitwillig,  bereitwilliger, bereitwilligsten
bergamaskisch, -, -
bergig, bergiger, bergigsten
berindet, —, —
beringt, —, —
beritten, —, —
berlinerisch, —, —
berlinfern, —, —
berlinisch, —, —
berlinnah, —, —
bernsteinen, —, —
bernsteinfarben, —, —
berstig, berstiger, berstigsten
beruflich, —, —
berufsmäßig, —, —
berufstätig, —, —
berufsunfähig, berufsunfähiger, berufsunfähigsten
beruhigend, beruhigender, beruhigendsten
berüchtigt, berüchtigter, berüchtigtsten
berückend, berückender, berückendsten
berührungslos, —, —
berüscht, —, —
beschaulich, beschaulicher, beschaulichsten
bescheuert, bescheuerter, bescheuertesten
beschickert, —, —
beschilft, —, —
beschissen, beschissener, beschissensten
beschlussfähig, —, —
beschrankt, -, -
beschränkt, beschränkter, beschränktesten
beschulbar, –, –
beschwerdefrei, —, —
beschwerdenfrei, —, —
beschwerlich, beschwerlicher, beschwerlichsten
beschwipst, beschwipster, beschwipstesten
beschäftigt, beschäftigter, beschäftigtsten
beschäftigungslos, -, -
beschämend, beschämender, beschämendsten
beschürzt, —, —
besenrein, —, —
besiedelt, -, -
besiegt, —, —
besinnlich, besinnlicher, besinnlichsten
besinnungslos, —, —
besitzlos, —, —
besoffen, besoffener, besoffensten
besondere, —, —
besonnen, besonnener, besonnensten
besorgniserregend, besorgniserregender, besorgniserregendsten
besorgt, besorgter, besorgtesten
bespielbar, bespielbarer, bespielbarsten
besserwisserisch, besserwisserischer, besserwisserischsten
bestbezahlt, —, —
bestechlich, bestechlicher, bestechlichsten
bestialisch, bestialischer, bestialischsten
bestiefelt, —, —
bestimmt, bestimmter, bestimmtesten
bestirnt, bestirnter, bestirntesten
bestrenommiert, —, —
bestrickend, bestrickender, bestrickendsten
bestrumpft, —, —
bestusst, bestusster, bestusstesten
beständig, beständiger, beständigsten
besucht, —, —
betagt, betagter, betagtesten
beteiligt, –, –
betont, betonter, betontesten
betreffend, -, -
betresst, —, —
betrieben, —, —
betrieblich, —, —
betriebsam, betriebsamer, betriebsamsten
betriebsbedingt, -, -
betriebsbereit, —, —
betriebsfremd, —, —
betriebsratsverseucht, —, —
betriebswirtschaftlich, -, -
betroffen, —, —
betrugsanfällig, betrugsanfälliger, betrugsanfälligsten
betrunken, betrunkener, betrunkensten
beträchtlich, beträchtlicher, beträchtlichsten
betrüblich, betrüblicher, betrüblichsten
betrübt, betrübter, betrübtesten
bettelarm, –, –
bettfertig, —, —
bettlägerig, -, -
betucht, betuchter, betuchtesten
betulich, betulicher, betulichsten
beugbar, —, —
bevölkerungsreich, bevölkerungsreicher, bevölkerungsreichsten
bewaffnet, bewaffneter, bewaffnetsten
bewaldet, bewaldeter, bewaldetsten
bewandert, bewanderter, bewandertsten
beweglich,  beweglicher, beweglichsten
bewegt, bewegter, bewegtesten
bewegungsunfähig, -, -
bewehrt, -, -
bewittert, -, -
bewohnbar, bewohnbarer, bewohnbarsten
bewohnt, —, —
bewundernswert, bewundernswerter, bewundernswertesten
bewundernswürdig, bewundernswürdiger, bewundernswürdigsten
bewundert, bewunderter, bewundertsten
bewunderungswürdig, bewunderungswürdiger, bewunderungswürdigsten
bewusst, bewusster, bewusstesten
bewusstlos, —, —
bewährt, bewährter, bewährtesten
bewölkt, bewölkter, bewölktesten
bezahlbar, —, —
bezastert, bezasterter, bezastertsten
bezaubernd, bezaubernder, bezauberndsten
bezaubert, bezauberter, bezaubertsten
bezeichnend, -, -
bezeugt, -, -
beziehungslos, beziehungsloser, beziehungslosesten
beziehungsunfähig, -, -
bezopft, —, —
bezugnehmend, —, —
beängstigend, beängstigender, beängstigendsten
bhutanisch, —, —
bi, —, —
bibelfest, bibelfester, bibelfestesten
bibliophil, bibliophiler, bibliophilsten
bibliophob, bibliophober, bibliophobsten
biblisch, —, —
bichrom, -, -
biderb, biderber, biderbsten
bidirektional, —, —
bieder, biederer, biedersten
biegsam, biegsamer, biegsamsten
bienn, —, —
biennal, -, -
biereifrig, —, —
bierernst, bierernster, bierernstesten
bierselig, bierseliger, bierseligsten
biform, -, -
bigott, bigotter, bigottesten
bijektiv, —, —
bikonkav, -, -
bikonvex, -, -
bilabial, —, —
bilanziell, –, –
bilateral, —, —
bilateralsymmetrisch, —, —
bildgewaltig, bildgewaltiger, bildgewaltigsten
bildhaft, bildhafter, bildhaftesten
bildhübsch, —, —
bildlich, bildlicher, bildlichsten
bildschön, bildschöner, bildschönsten
bildungsfern, bildungsferner, bildungsfernsten
bildungspolitisch, —, —
bildungssprachlich, —, —
bildungswissenschaftlich, —, —
bilifer, -, -
bilingual, —, —
biliär, -, -
biliös, -, -
billiardste, —, —
billig, billiger, billigsten
billionste, —, —
billionstel, -, -
billiontel, -, -
bimanuell, -, -
bimaxillär, —, —
binational, -, -
binaural, —, —
binnendeutsch, —, —
binomisch, -, -
binär, -, -
bioaktiv, bioaktiver, bioaktivsten
biochemisch, -, -
biogeografisch, -, -
biografisch, biografischer, biografischsten
biographisch, biographischer, biographischsten
bioklimatisch, -, -
biokybernetisch, -, -
biologisch, —, —
biologistisch, —, —
biolytisch, -, -
biometrisch, -, -
biowissenschaftlich, —, —
bipartit, —, —
bipolar, —, —
birken, —, —
birmanisch, —, —
birnenförmig, —, —
bischöflich, -, -
bisexuell, —, —
bisherig, —, —
bissfest, bissfester, bissfestesten
bissig, bissiger, bissigsten
bistabil, —, —
bitter, bitterer, bittersten
bitterarm, —, —
bitterböse, bitterböser, bitterbösesten
bitterkalt, -, -
bitterlich, bitterlicher, bitterlichsten
bittersüß, bittersüßer, bittersüßesten
bituminös, bituminöser, bituminösesten
bivalent, -, -
bizarr, bizarrer, bizarrsten
bizyklisch, —, —
blach, blacher, blachsten
blad, blader, bladesten
blakig, blakiger, blakigsten
blamabel, blamabler, blamabelsten
bland, —, —
blank, blanker, blanksten
blankpoliert, —, —
blasiert, blasierter, blasiertesten
blasig, blasiger, blasigsten
blass, blasser, blassesten
blau, blauer, blausten
blaublütig, blaublütiger, blaublütigsten
blaugrau, —, —
blaugrün, —, —
blaustrümpfig, —, —
blauäugig, blauäugiger, blauäugigsten
blechern, —, —
bleich, bleicher, bleichsten
bleichsüchtig, —, —
bleiern, —, —
bleifarben, —, —
bleifrei, —, —
bleigrau, —, —
bleihaltig, bleihaltiger, bleihaltigsten
bleischwer, —, —
bleu, —, —
blickdicht, blickdichter, blickdichtesten
blind, blinder, blindesten
blitzblank, —, —
blitzgescheit, —, —
blitzschnell, —, —
blond, blonder, blondesten
blondhaarig, -, -
bloß, bloßer, bloßesten
blumig, blumiger, blumigsten
blutarm, blutärmer, blutärmsten
blutarm, –, –
blutbeschmiert, blutbeschmierter, blutbeschmiertesten
blutgetränkt, -, -
blutig, blutiger, blutigsten
blutjung, –, –
blutleer, blutleerer, blutleersten
blutrot, —, —
blutrünstig, blutrünstiger, blutrünstigsten
blutt,  blutter, bluttesten
blättrig, blättriger, blättrigsten
bläulich, bläulicher, bläulichsten
blöd, blöder, blödesten
blöde, blöder, blödesten
blümerant, —, —
blün, blüner, blünsten
blütenweiß, —, —
bockig, bockiger, bockigsten
